RiskNoX Antivirus Scan Report
========================================
Scan Path: C:\Users
Started: 2025-09-27 15:17:19.386320
Completed: 2025-09-27 15:38:11.182716
Duration: 1251.8 seconds
Files Scanned: 146734
Threats Found: 2461

THREATS DETECTED:
C:\Users\ANANDHU\.vscode\extensions\ritwickdey.liveserver-5.7.9\node_modules\uuid\lib\bytesToUuid.js: Test.Virus.Signature
C:\Users\ANANDHU\.vscode\extensions\ritwickdey.liveserver-5.7.9\node_modules\xtend\test.js: Test.Virus.Signature
C:\Users\ANANDHU\.vscode\extensions\ritwickdey.liveserver-5.7.9\node_modules\xtend\test.js: Test.Virus.Signature
C:\Users\ANANDHU\.vscode\extensions\tomoki1207.pdf-1.2.2\out\src\test\runTest.js: Test.Virus.Signature
C:\Users\ANANDHU\.vscode\extensions\tomoki1207.pdf-1.2.2\out\src\test\runTest.js: Test.Virus.Signature
C:\Users\ANANDHU\.vscode\extensions\ziyasal.vscode-open-in-github-1.3.6\testScript.js: Test.Virus.Signature
C:\Users\ANANDHU\.vscode\extensions\ziyasal.vscode-open-in-github-1.3.6\testScript.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 1\Extensions\ahkjpbeeocnddjkakilopmfdlnjdpcdm\2.12.120.1_0\snapshot_resources\ua\url_advisor_frame.js: Trojan.Generic.Content
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 1\Extensions\jkkfeklkdokfnlfodkdafododleokdoa\3.9.4_0\scripts\mixpanel-2-latest.min.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 1\Extensions\jkkfeklkdokfnlfodkdafododleokdoa\3.9.4_0\scripts\mixpanel-2-latest.min.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 3\Extensions\ahkjpbeeocnddjkakilopmfdlnjdpcdm\2.13.33.2_0\snapshot_resources\ua\url_advisor_frame.js: Trojan.Generic.Content
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 3\Extensions\bfnaelmomeimhlpmgjnjophhpkkoljpa\25.36.0_0\StakeAccountCreateAndDelegateStatusPage-KC3ZKTEU.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 3\Extensions\bfnaelmomeimhlpmgjnjophhpkkoljpa\25.36.0_0\StakeAccountCreateAndDelegateStatusPage-KC3ZKTEU.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 3\Extensions\bfnaelmomeimhlpmgjnjophhpkkoljpa\25.36.0_0\StakeAccountDeactivateStakeStatusPage-5EW5KURC.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 3\Extensions\bfnaelmomeimhlpmgjnjophhpkkoljpa\25.36.0_0\StakeAccountDeactivateStakeStatusPage-5EW5KURC.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 3\Extensions\bfnaelmomeimhlpmgjnjophhpkkoljpa\25.36.0_0\StakeAccountDelegateStakeStatusPage-GNLGPCGP.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 3\Extensions\bfnaelmomeimhlpmgjnjophhpkkoljpa\25.36.0_0\StakeAccountDelegateStakeStatusPage-GNLGPCGP.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 3\Extensions\jkkfeklkdokfnlfodkdafododleokdoa\3.9.4_0\scripts\mixpanel-2-latest.min.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 3\Extensions\jkkfeklkdokfnlfodkdafododleokdoa\3.9.4_0\scripts\mixpanel-2-latest.min.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 6\Extensions\ahkjpbeeocnddjkakilopmfdlnjdpcdm\2.12.120.1_0\snapshot_resources\ua\url_advisor_frame.js: Trojan.Generic.Content
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 6\Extensions\jkkfeklkdokfnlfodkdafododleokdoa\3.9.4_1\scripts\mixpanel-2-latest.min.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 6\Extensions\jkkfeklkdokfnlfodkdafododleokdoa\3.9.4_1\scripts\mixpanel-2-latest.min.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 7\Extensions\ahkjpbeeocnddjkakilopmfdlnjdpcdm\2.12.120.1_0\snapshot_resources\ua\url_advisor_frame.js: Trojan.Generic.Content
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 7\Extensions\jkkfeklkdokfnlfodkdafododleokdoa\3.9.4_1\scripts\mixpanel-2-latest.min.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Google\Chrome\User Data\Profile 7\Extensions\jkkfeklkdokfnlfodkdafododleokdoa\3.9.4_1\scripts\mixpanel-2-latest.min.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Grammarly\DesktopIntegrations\TestableIO.System.IO.Abstractions.dll: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Grammarly\DesktopIntegrations\TestableIO.System.IO.Abstractions.dll: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Grammarly\DesktopIntegrations\TestableIO.System.IO.Abstractions.Wrappers.dll: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Grammarly\DesktopIntegrations\TestableIO.System.IO.Abstractions.Wrappers.dll: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Microsoft\Edge\User Data\Default\Extensions\jkkfeklkdokfnlfodkdafododleokdoa\3.9.4_0\scripts\mixpanel-2-latest.min.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Microsoft\Edge\User Data\Default\Extensions\jkkfeklkdokfnlfodkdafododleokdoa\3.9.4_0\scripts\mixpanel-2-latest.min.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Microsoft\Edge\User Data\Default\Extensions\ogaifkhhdjcgfghfemoakhedackeengl\2.3.2_0\configure.js: Virus.Generic.Content
C:\Users\ANANDHU\AppData\Local\Microsoft\Edge\User Data\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Microsoft\Edge\User Data\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Microsoft\Office\16.0\Wef\webview2\4c62b6296ad55d59_LiveId\2\EBWebView\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Microsoft\Office\16.0\Wef\webview2\4c62b6296ad55d59_LiveId\2\EBWebView\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Microsoft\Office\SolutionPackages\5769c9e46b2f2df1a4c0bfb9b6ac63a1\PackageResources\OfflineFiles\excel-copilot-strings_dd8d666da979a23626f532aad44ed21a.js: Virus.Generic.Content
C:\Users\ANANDHU\AppData\Local\Microsoft\Office\SolutionPackages\8eb19c71608060cc71b0182ccf68977e\PackageResources\OfflineFiles\excel-labs-strings.min_7583236c9df817997ee78a5359ca8a16.js: Virus.Generic.Content
C:\Users\ANANDHU\AppData\Local\Microsoft\Office\SolutionPackages\fe4cd64ea8b043f064d510a1c4349339\PackageResources\fluidhost\static\js\hostUxStrings45.fda99179.chunk.js: Virus.Generic.Content
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\@babel\helpers\lib\helpers\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\@babel\helpers\lib\helpers\classCheckPrivateStaticAccess.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\@babel\helpers\lib\helpers\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\@babel\helpers\lib\helpers\classCheckPrivateStaticFieldDescriptor.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\bl\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\bl\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\caniuse-lite\data\features\date-tolocaledatestring.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\caniuse-lite\data\features\date-tolocaledatestring.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\caniuse-lite\data\features\testfeat.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\caniuse-lite\data\features\testfeat.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\defaults\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\defaults\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\fastq\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\fastq\test\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\gensync\test\index.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\gensync\test\index.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\graceful-fs\polyfills.js: Virus.Generic.Content
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\node-domexception\.history\test_20210527205603.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\node-domexception\.history\test_20210527205603.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\node-domexception\.history\test_20210527205957.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\node-domexception\.history\test_20210527205957.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\node-domexception\.history\test_20210527210021.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\node-domexception\.history\test_20210527210021.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-basename.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-basename.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-dirname.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-dirname.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-extname.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-extname.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-isabsolute.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-isabsolute.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-join.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-join.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-parse-format.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-parse-format.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-relative.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-relative.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-resolve.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-resolve.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-zero-length-strings.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path-zero-length-strings.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\path-browserify\test\test-path.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\reusify\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\reusify\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\config-loader.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\config-loader.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\filesystem.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\filesystem.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\mapping-entry.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\mapping-entry.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\match-path-async.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\match-path-async.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\match-path-sync.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\match-path-sync.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\try-path.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\try-path.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\tsconfig-loader.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\npm-cache\_npx\e7eb0a62612579ea\node_modules\tsconfig-paths\lib\__tests__\tsconfig-loader.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Packages\5319275A.WhatsAppDesktop_cv1g1gvanyjgm\TempState\dummy.exe: Heuristic.Suspicious.Exe
C:\Users\ANANDHU\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\LocalState\EBWebView\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\LocalState\EBWebView\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\LocalState\EBWebView\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\ZxcvbnData\3.1.0.0\test.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\cursor\resources\app\node_modules\safer-buffer\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\cursor\resources\app\node_modules\safer-buffer\tests.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@microsoft\applicationinsights-core-js\dist-esm\JavaScriptSDK.Interfaces\ITelemetryUpdateState.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@microsoft\applicationinsights-core-js\dist-esm\JavaScriptSDK.Interfaces\ITelemetryUpdateState.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\sudo-prompt\test-concurrent.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\sudo-prompt\test-concurrent.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\sudo-prompt\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@vscode\sudo-prompt\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@xterm\addon-image\out\IIPHeaderParser.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@xterm\addon-image\out\IIPHeaderParser.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@xterm\addon-image\out\IIPMetrics.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\@xterm\addon-image\out\IIPMetrics.test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\expand-template\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\expand-template\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\graceful-fs\polyfills.js: Virus.Generic.Content
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\pend\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\pend\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\proxy-from-env\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules\proxy-from-env\test.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\pkg_resources\api_tests.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\pkg_resources\api_tests.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\pkg_resources\tests\data\my-test-package-zip\my-test-package.zip: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\pkg_resources\tests\data\my-test-package-zip\my-test-package.zip: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\win32com\test\testDictionary.vbs: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\win32com\test\testDictionary.vbs: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\win32com\test\testInterp.vbs: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\win32com\test\testInterp.vbs: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\win32com\test\testPyScriptlet.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\win32com\test\testPyScriptlet.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\win32com\test\testxslt.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\win32com\test\testxslt.js: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\win32comext\axscript\test\debugTest.vbs: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\site-packages\win32comext\axscript\test\debugTest.vbs: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\test\mathdata\cmath_testcases.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\test\mathdata\cmath_testcases.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\test\mathdata\formatfloat_testcases.txt: Test.Virus.Signature
C:\Users\ANANDHU\AppData\Local\Programs\Python\Python313\Lib\test\mathdata\formatfloat_testcases.txt: Test.Virus.Signature
